exon_id,filename_of_origin,nmd_classification
exon:chr7:76648226-76648314:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:7680024-7680212:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:7681135-7681336:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:7715733-7715839:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:8380672-8380743:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:8380672-8380743:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:86594239-86594340:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:86669072-86669187:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:86669072-86669187:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:86783706-86783844:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:872142-872238:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:895995-896038:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:895995-896038:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:91509369-91509427:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:91621472-91621525:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:91977261-91977330:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:91977261-91977330:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:95818893-95818986:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:96789332-96789468:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:99159991-99160117:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:99161486-99161556:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:99161486-99161556:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:99943567-99943591:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:103244377-103244532:-,ipsc_only_regression_targets.csv,Inclusion causes NMD (found stop codon)
exon:chr8:10677703-10677779:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:10677703-10677779:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:11660600-11660734:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:11660600-11660734:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:116635842-116635985:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:12594781-12594869:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:126111696-126111799:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:126111696-126111799:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr8:126114256-126114316:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:126114256-126114316:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr8:126114256-126114388:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:126114293-126114388:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:126114293-126114388:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:126114371-126114388:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr8:126114371-126114388:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:130892622-130892704:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:130892622-130892704:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:130916745-130916831:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:141889570-141889736:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:141889570-141889736:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:141935760-141935848:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:141935760-141935848:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:141958765-141958822:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:145530234-145530453:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr8:145530234-145530453:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:17840742-17840798:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:19704803-19704944:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:21769412-21769499:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exclusion causes NMD (annotated)
exon:chr8:21769412-21769499:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exclusion causes NMD (annotated)
exon:chr8:21769740-21770021:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:27614236-27614287:-,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr8:27965430-27965493:+,correlated_actual_filtered_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr8:29931393-29931571:-,ipsc_only_regression_targets.csv,Inclusion causes NMD (found stop codon)
exon:chr8:29931393-29931571:-,ipsc_npc_mn_regression_targets.csv,Inclusion causes NMD (found stop codon)
exon:chr8:30407017-30407102:+,correlated_actual_filtered_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr8:30423774-30423877:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:37993186-37993284:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:38027320-38027435:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:38027320-38027435:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:38050206-38050313:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:39415511-39415698:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:39415511-39415698:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:42012134-42012478:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:42196530-42196587:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:42720559-42720632:-,correlated_actual_filtered_targets.csv,Exclusion causes NMD (annotated)
exon:chr8:42855414-42855419:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:52752007-52752198:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:54723724-54723777:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:57125321-57125448:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:57125321-57125468:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:57125321-57125468:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:6293569-6293683:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:6590082-6590171:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:6590082-6590171:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:69031667-69031749:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:73942571-73942630:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:74621267-74621397:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:74876722-74876860:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:75263509-75263556:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:77900543-77900574:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:80915234-80915355:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:80915234-80915415:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:80940930-80941031:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:80940930-80941031:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:82752433-82752678:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:86127150-86127266:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:86127150-86127266:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:86131465-86131589:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:86131465-86131589:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:86131465-86131589:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:86131465-86131592:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:86131465-86131592:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:86131552-86131592:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:86131552-86131592:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:86131552-86131592:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:90775057-90775210:+,correlated_actual_filtered_targets.csv,Exclusion causes NMD (annotated)
exon:chr8:90994181-90994230:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr8:91027769-91027894:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr8:93798204-93798288:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr8:93798204-93798288:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr8:93872455-93872537:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr8:93872455-93872537:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr8:95704905-95705055:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:100675155-100675257:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:103206410-103206470:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr9:103206410-103206470:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr9:103207451-103207519:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:108377562-108377688:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr9:108510354-108510471:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:109695456-109695510:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:111698588-111698717:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:114814435-114814629:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:114814435-114814629:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:114908259-114908453:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr9:114908259-114908453:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr9:123920028-123920158:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr9:124914524-124914687:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:125585295-125585476:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:125707611-125707711:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:127982818-127982979:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:128233362-128233516:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:128233362-128233516:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:128268589-128268696:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:129571072-129571194:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:131355262-131355321:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:131355262-131355321:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:131586026-131586173:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:131586026-131586173:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:131700036-131700057:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:134369792-134369873:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:134369792-134369873:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:134382738-134382901:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:134382738-134382901:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:134382755-134382901:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:134382755-134382901:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:135144790-135144876:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:136133487-136133522:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:136133487-136133522:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:138456090-138456200:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:138456090-138456200:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:139686163-139686229:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:139701733-139701798:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr9:139701733-139701798:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr9:139701733-139701804:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:139701733-139701804:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:140330171-140330281:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:140330171-140330281:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:140459345-140459410:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:140605419-140605482:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:146102-146158:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:146102-146158:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:151305-151427:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:151305-151427:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:177723-177820:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:19450218-19450353:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr9:19450218-19450353:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr9:20380205-20380325:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:2170419-2170472:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:2651415-2651498:+,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:32550772-32550966:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:3301546-3301620:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:3301546-3301620:-,UPF1_HepG2_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:33466567-33466596:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr9:33466567-33466596:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr9:3488776-3488895:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:35074924-35075079:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:35095876-35095973:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:35095876-35095973:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:36597219-36597287:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:4646487-4646528:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr9:4646487-4646528:-,UPF1_HepG2_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr9:4826858-4827033:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:69245076-69245163:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr9:70472572-70472659:-,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr9:70475444-70475489:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:70874263-70874350:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:70875773-70875912:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr9:7165238-7165357:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
